"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.category","Input.preference","Answer.WritingTexts","Answer.doNotRedirect","Approve","Reject"
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3L0KT67Y8EHOJQP8AKAREK3QACXSYZ","A3EC1TBO347YJ1","Approved","Wed Jun 13 05:10:41 PDT 2018","Wed Jun 13 05:12:04 PDT 2018","Sat Jun 16 05:12:04 PDT 2018","2018-06-16 12:13:00 UTC","","","83","100% (51/51)","100% (51/51)","100% (51/51)","accomodation_type","holiday home","I would like the accommodation to be a truly feel comfortable holiday home. it would contain all the facilities that you would find at home. Preferably with a hot tub and good views of the surrounding area.",""
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3OUYGIZWR7ZU93DVAVVORN4VBFTP0X","AMYD8PNSBQ7C2","Approved","Wed Jun 13 03:26:13 PDT 2018","Wed Jun 13 03:27:05 PDT 2018","Sat Jun 16 03:27:05 PDT 2018","2018-06-16 10:28:00 UTC","","","52","100% (53/53)","100% (53/53)","100% (53/53)","accomodation_type","holiday home","Would your hotel be considered a 'holiday home'? We would like to be comfortable.",""
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3OWEPKL089D8OT12FF352D9NJE0N71","A187U5WJUDVPOC","Approved","Wed Jun 13 03:38:35 PDT 2018","Wed Jun 13 03:39:30 PDT 2018","Sat Jun 16 03:39:30 PDT 2018","2018-06-16 10:40:00 UTC","","","55","96% (27/28)","100% (27/27)","100% (27/27)","accomodation_type","holiday home","It's a good home'I need a parking spot for my car.''I am looking for hotels that provide parking spots.'",""
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3PDJHANYK5HXAX1MT730RFCV2RSH68","AQU133OH9761J","Approved","Wed Jun 13 05:48:58 PDT 2018","Wed Jun 13 05:49:40 PDT 2018","Sat Jun 16 05:49:40 PDT 2018","2018-06-16 12:50:00 UTC","","","42","100% (38/38)","100% (38/38)","100% (38/38)","accomodation_type","holiday home","I´d like to book a home for my holiday",""
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3TUI152ZZBOFG4ZS6RED5XDFL3KQ1R","A23CTGXNDDW5LC","Approved","Wed Jun 13 03:13:11 PDT 2018","Wed Jun 13 03:13:25 PDT 2018","Sat Jun 16 03:13:25 PDT 2018","2018-06-16 10:14:00 UTC","","","14","100% (53/53)","100% (53/53)","100% (53/53)","accomodation_type","holiday home","i need to find a holiday home that my family and i can visit",""
"3I7KR83SNAE98M6Y7W47ZXO22FI9K8","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3VZLGYJEYLBWKXLC0GIXRZTKVLUXZU","A3U1U6E41H8OVR","Approved","Wed Jun 13 03:56:45 PDT 2018","Wed Jun 13 03:57:12 PDT 2018","Sat Jun 16 03:57:12 PDT 2018","2018-06-16 10:58:00 UTC","","","27","100% (54/54)","100% (54/54)","100% (54/54)","accomodation_type","holiday home","I am looking to stay in a holiday home.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","326O153BMIZKBWPZDT38CIPARXGDE9","A3EC1TBO347YJ1","Approved","Wed Jun 13 04:58:04 PDT 2018","Wed Jun 13 04:58:55 PDT 2018","Sat Jun 16 04:58:55 PDT 2018","2018-06-16 11:59:00 UTC","","","51","100% (51/51)","100% (51/51)","100% (51/51)","accomodation_type","villa","If the hotel offers different accommodation types I would happily pay extra to be located in a villa or separate accommodation away from the main guest residents.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","33PPO7FECVGWR1RL9CTZXXN2JQCDI7","APQMFEY1KUL6A","Approved","Wed Jun 13 03:46:12 PDT 2018","Wed Jun 13 03:47:02 PDT 2018","Sat Jun 16 03:47:02 PDT 2018","2018-06-16 10:48:00 UTC","","","50","100% (12/12)","100% (10/10)","100% (10/10)","accomodation_type","villa","I need a comfortable villa for my coming visit.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","33UKMF9319LTH43TPESIG87XXTNTTU","ASFR82SJYMGNU","Approved","Wed Jun 13 04:22:47 PDT 2018","Wed Jun 13 04:23:05 PDT 2018","Sat Jun 16 04:23:05 PDT 2018","2018-06-16 11:24:00 UTC","","","18","100% (55/55)","100% (54/54)","100% (54/54)","accomodation_type","villa","I would like to stay in a villa type hotel.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","37C0GNLMHF4GYHWK7BKA0UXXAZC6D1","AMYD8PNSBQ7C2","Approved","Wed Jun 13 03:21:08 PDT 2018","Wed Jun 13 03:21:25 PDT 2018","Sat Jun 16 03:21:25 PDT 2018","2018-06-16 10:22:00 UTC","","","17","100% (53/53)","100% (53/53)","100% (53/53)","accomodation_type","villa","I would like to book a villa, please.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","37UQDCYH6XWLWYABH6PWCU305H8V7W","A3D6IPJ4RBCNVY","Approved","Wed Jun 13 03:53:50 PDT 2018","Wed Jun 13 03:54:19 PDT 2018","Sat Jun 16 03:54:19 PDT 2018","2018-06-16 10:55:00 UTC","","","29","100% (54/54)","100% (50/50)","100% (50/50)","accomodation_type","villa","Looking for a hotel which has villa type accommodation",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","392CY0QWG1SJR58SG1S6UTTW6DZI4F","A1DWJDNFZNQUFC","Approved","Wed Jun 13 05:31:10 PDT 2018","Wed Jun 13 05:32:20 PDT 2018","Sat Jun 16 05:32:20 PDT 2018","2018-06-16 12:33:00 UTC","","","70","100% (42/42)","100% (42/42)","100% (42/42)","accomodation_type","villa","I'd like to stay in a villa for privacy, please.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3CTOC39K37RC53AH0HBD96S6AUV7JH","A3U1U6E41H8OVR","Approved","Wed Jun 13 03:32:43 PDT 2018","Wed Jun 13 03:33:12 PDT 2018","Sat Jun 16 03:33:12 PDT 2018","2018-06-16 10:34:00 UTC","","","29","100% (54/54)","100% (54/54)","100% (54/54)","accomodation_type","villa","Set me up with a nice villa.",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3DI28L7YXAFQJ19NX0JDBGO121P1EL","A1L90Z2QJK5FFJ","Approved","Wed Jun 13 06:23:38 PDT 2018","Wed Jun 13 06:24:30 PDT 2018","Sat Jun 16 06:24:30 PDT 2018","2018-06-16 13:25:00 UTC","","","52","100% (4/4)","100% (4/4)","100% (4/4)","accomodation_type","villa","A villa on the property would be preferred to a standard room",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3DYGAII7PL9IXWIURTP36TVDOJ3PQ7","A3CRZC1TKPYBG2","Approved","Wed Jun 13 04:21:07 PDT 2018","Wed Jun 13 04:21:35 PDT 2018","Sat Jun 16 04:21:35 PDT 2018","2018-06-16 11:22:00 UTC","","","28","100% (22/22)","100% (22/22)","100% (22/22)","accomodation_type","villa","Because there are 10 of us, I wonder if you have a villa available?",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3FDJT1UU749STJ2GU9WSC1ENYDK5KJ","A3GNQDFPZALU92","Approved","Wed Jun 13 05:38:06 PDT 2018","Wed Jun 13 05:38:26 PDT 2018","Sat Jun 16 05:38:26 PDT 2018","2018-06-16 12:39:00 UTC","","","20","100% (47/47)","100% (45/45)","100% (45/45)","accomodation_type","villa","Is the lodging a villa type of place?",""
"3NQUW096N69KSSOGSWG8EX1HRFN9LB","37UYMO4U6HGDHZJZKVV0JYNMG332Y6","Verbalising Hotel Booking Preferences (English)","Given a hotel search preference (e.g. 'with swimming pool'), verbalise/write/transcript it as a query in natural language","writing, fast, simple, language, write, paraphrase, dialog","$0.10","Wed Jun 13 03:08:05 PDT 2018","20","BatchId:3267171;OriginalHitTemplateId:712361150;","240","259200","Tue Jul 03 03:08:05 PDT 2018","","","3G0WWMR1UVLIUB6HBECB24QIO4ENQL","A16D4KC40UINI1","Approved","Wed Jun 13 05:55:08 PDT 2018","Wed Jun 13 05:55:35 PDT 2018","Sat Jun 16 05:55:35 PDT 2018","2018-06-16 12:56:00 UTC","","","27","100% (50/50)","100% (50/50)","100% (50/50)","accomodation_type","villa","I am looking for a villa that is priced at under two hundred dollars a night.",""
